0.000000	3.968254	0.099384	2.617040	2.662853	103.555402
0.002345	40.293040	0.997843	26.665361	27.684522	1504.210964
0.004636	39.682540	0.997081	27.132237	28.064135	1500.622273
0.006909	40.598291	0.996164	27.416727	28.290169	1498.731239
0.009177	39.987790	0.993332	27.622327	28.417033	1500.802592
0.011464	40.293040	0.993131	27.756070	28.510983	1500.291239
0.013741	40.954416	0.985209	27.850652	28.627292	1498.856537
0.016006	39.682540	0.986968	27.915472	28.716053	1501.839776
0.018297	40.598291	0.988010	27.975757	28.772407	1502.757149
0.020570	40.293040	0.988536	28.010830	28.787769	1501.097011
0.022851	40.903541	0.988715	28.058459	28.823287	1499.313227
0.025142	40.598291	0.988014	28.097540	28.855709	1499.474009
0.027419	40.598291	0.982603	28.117151	28.941325	1500.019210
0.029715	40.903541	0.978631	28.152640	28.906663	1502.032076
0.032010	40.293040	0.976207	28.173731	28.918948	1500.144108
0.034300	39.682540	0.968887	28.201134	28.897696	1500.755554
0.036591	40.293040	0.936792	28.204340	28.970969	1499.803354
0.038881	39.682540	0.619010	28.197183	28.995601	1500.964507
0.041172	39.682540	0.618113	28.216847	28.992027	1498.856123
0.043472	39.682540	0.477949	28.232937	28.995909	1497.606677
0.045704	39.987790	0.464398	28.225856	29.007119	1502.054809
0.048005	39.987790	0.463003	28.251039	28.963897	1499.635687
0.050300	39.682540	0.461811	28.266511	28.938654	1499.122779
0.052600	39.987790	0.460357	28.266848	28.937606	1500.340032
0.054890	39.682540	0.461695	28.267142	28.911267	1498.167719
0.057186	39.723240	0.461849	28.279345	28.959823	1498.911964
0.059467	39.682540	0.462234	28.283936	28.954374	1500.585313
0.061758	39.682540	0.462541	28.282986	28.920587	1498.027480
0.064036	39.682540	0.462964	28.278070	28.910698	1499.179665
0.066317	39.987790	0.460969	28.278424	28.916508	1497.954843
0.068599	39.987790	0.460625	28.280808	28.918058	1501.591689
0.070881	39.682540	0.459898	28.282034	28.912057	1499.792687
0.073171	39.682540	0.460167	28.278554	28.910260	1500.761458
0.075458	39.987790	0.459709	28.284877	28.904605	1498.099475
0.077744	39.987790	0.458532	28.282464	28.893691	1499.773932
0.080030	39.682540	0.458873	28.288078	28.914659	1499.234260
0.082321	39.682540	0.457854	28.300466	28.910469	1498.734910
0.084625	39.682540	0.456799	28.300366	28.928011	1500.412258
0.086921	39.417989	0.456312	28.295314	28.917636	1501.086087
0.089216	39.682540	0.455861	28.296118	28.909136	1499.934766
0.091507	39.987790	0.455825	28.292404	28.899686	1501.544443
