2.506900000000000100e-02	7.320501104504507917e-02	0.000000000000000000e+00
2.732400000000000106e-02	7.320500061968310268e-02	0.000000000000000000e+00
2.957900000000000112e-02	7.320497062387940068e-02	0.000000000000000000e+00
3.183400000000000118e-02	7.320492087912143508e-02	0.000000000000000000e+00
3.408499999999999724e-02	7.320485021079657650e-02	0.000000000000000000e+00
3.634500000000000230e-02	7.320475812485420508e-02	0.000000000000000000e+00
3.859499999999999736e-02	7.320464512613722441e-02	0.000000000000000000e+00
4.084100000000000230e-02	7.320450279454844555e-02	0.000000000000000000e+00
4.309099999999999736e-02	7.320433262406025876e-02	0.000000000000000000e+00
4.533800000000000330e-02	7.320413406360419539e-02	0.000000000000000000e+00
4.757499999999999923e-02	7.320390905877260934e-02	0.000000000000000000e+00
4.982600000000000223e-02	7.320365909804334159e-02	0.000000000000000000e+00
5.208100000000000229e-02	7.320338105891457947e-02	0.000000000000000000e+00
5.432200000000000223e-02	7.320307421128771641e-02	0.000000000000000000e+00
5.656300000000000217e-02	7.320274732120440886e-02	0.000000000000000000e+00
5.879700000000000204e-02	7.320240009929022962e-02	0.000000000000000000e+00
6.104699999999999710e-02	7.320203235312403023e-02	0.000000000000000000e+00
6.329300000000000204e-02	7.320164497181723406e-02	0.000000000000000000e+00
6.554899999999999616e-02	7.320123866723335371e-02	0.000000000000000000e+00
6.779899999999999816e-02	7.320081228911219651e-02	0.000000000000000000e+00
7.005000000000000115e-02	7.320036556454531662e-02	0.000000000000000000e+00
7.229499999999999815e-02	7.319989917917063549e-02	0.000000000000000000e+00
7.454199999999999715e-02	7.319941250367814622e-02	0.000000000000000000e+00
7.679700000000000415e-02	7.319890599384783203e-02	0.000000000000000000e+00
7.904700000000000615e-02	7.319837855248989555e-02	0.000000000000000000e+00
8.129799999999999527e-02	7.319783128598114641e-02	0.000000000000000000e+00
8.355899999999999439e-02	7.319726342798651975e-02	0.000000000000000000e+00
8.581400000000000139e-02	7.319667666197320066e-02	0.000000000000000000e+00
8.806999999999999551e-02	7.319606949823354025e-02	0.000000000000000000e+00
9.032500000000000251e-02	7.319544214400221238e-02	0.000000000000000000e+00
9.258199999999999763e-02	7.319479533110770375e-02	0.000000000000000000e+00
9.484199999999999575e-02	7.319412745474367099e-02	0.000000000000000000e+00
9.709700000000000275e-02	7.319343964523818136e-02	0.000000000000000000e+00
9.935299999999999687e-02	7.319273136608121788e-02	0.000000000000000000e+00
1.016129999999999950e-01	7.319200417283308613e-02	0.000000000000000000e+00
1.038769999999999971e-01	7.319125699665894602e-02	0.000000000000000000e+00
1.061290000000000011e-01	7.319049116592006576e-02	0.000000000000000000e+00
1.083879999999999982e-01	7.318970520325421281e-02	0.000000000000000000e+00
1.106530000000000014e-01	7.318890731478211453e-02	0.000000000000000000e+00
1.128989999999999994e-01	7.318809675674337045e-02	0.000000000000000000e+00
1.151360000000000022e-01	7.318727352380673123e-02	0.000000000000000000e+00
1.173870000000000052e-01	7.318643776625791131e-02	0.000000000000000000e+00
1.196379999999999943e-01	7.318559042531078140e-02	0.000000000000000000e+00
1.218889999999999973e-01	7.318472873273632051e-02	0.000000000000000000e+00
1.241410000000000013e-01	7.318385483630278354e-02	0.000000000000000000e+00
1.264010000000000133e-01	7.318296684805231100e-02	0.000000000000000000e+00
1.286470000000000113e-01	7.318206688905252999e-02	0.000000000000000000e+00
1.308979999999999866e-01	7.318115135227835910e-02	0.000000000000000000e+00
1.331569999999999976e-01	7.318022643194656285e-02	0.000000000000000000e+00
1.354120000000000046e-01	7.317929146565967102e-02	0.000000000000000000e+00
1.376680000000000126e-01	7.317834002701911755e-02	0.000000000000000000e+00
1.399229999999999918e-01	7.317737905901770812e-02	0.000000000000000000e+00
1.421739999999999948e-01	7.317640366385944062e-02	0.000000000000000000e+00
1.444249999999999978e-01	7.317541168583097111e-02	0.000000000000000000e+00
1.466709999999999958e-01	7.317440666139068961e-02	0.000000000000000000e+00
1.489169999999999938e-01	7.317339001905999452e-02	0.000000000000000000e+00
1.511720000000000008e-01	7.317235879961572764e-02	0.000000000000000000e+00
1.534189999999999998e-01	7.317131149220058861e-02	0.000000000000000000e+00
1.556700000000000028e-01	7.317025073468234886e-02	0.000000000000000000e+00
1.579210000000000058e-01	7.316917647126063018e-02	0.000000000000000000e+00
1.601750000000000118e-01	7.316808648657845138e-02	0.000000000000000000e+00
1.624259999999999871e-01	7.316698220344963755e-02	0.000000000000000000e+00
1.646730000000000138e-01	7.316586846117571763e-02	0.000000000000000000e+00
1.669239999999999891e-01	7.316474280694991450e-02	0.000000000000000000e+00
1.691789999999999961e-01	7.316360276983169264e-02	0.000000000000000000e+00
1.714299999999999990e-01	7.316244526354324929e-02	0.000000000000000000e+00
1.736709999999999920e-01	7.316127111989531584e-02	0.000000000000000000e+00
1.759219999999999950e-01	7.316008531930970338e-02	0.000000000000000000e+00
1.781679999999999930e-01	7.315889179327390857e-02	0.000000000000000000e+00
1.804139999999999910e-01	7.315768688798365837e-02	0.000000000000000000e+00
1.826609999999999900e-01	7.315646794077078352e-02	0.000000000000000000e+00
1.849119999999999930e-01	7.315523952084446169e-02	0.000000000000000000e+00
1.871539999999999870e-01	7.315399628603239113e-02	0.000000000000000000e+00
1.894039999999999890e-01	7.315273969991295533e-02	0.000000000000000000e+00
1.916509999999999880e-01	7.315146875471773003e-02	0.000000000000000000e+00
1.938970000000000138e-01	7.315018436754720799e-02	0.000000000000000000e+00
1.961519999999999930e-01	7.314888893446402918e-02	0.000000000000000000e+00
1.984070000000000000e-01	7.314757920374544142e-02	0.000000000000000000e+00
2.006580000000000030e-01	7.314625370993506348e-02	0.000000000000000000e+00
2.029040000000000010e-01	7.314491551678713177e-02	0.000000000000000000e+00
2.051550000000000040e-01	7.314356316243388056e-02	0.000000000000000000e+00
2.074050000000000060e-01	7.314219659905944748e-02	0.000000000000000000e+00
2.096510000000000040e-01	7.314081890274581887e-02	0.000000000000000000e+00
2.118939999999999990e-01	7.313942619465584050e-02	0.000000000000000000e+00
2.141440000000000010e-01	7.313802500335885026e-02	0.000000000000000000e+00
2.163950000000000040e-01	7.313660837731064679e-02	0.000000000000000000e+00
2.186490000000000100e-01	7.313517789252343970e-02	0.000000000000000000e+00
2.208960000000000090e-01	7.313374095697919297e-02	0.000000000000000000e+00
2.231470000000000120e-01	7.313228864220498726e-02	0.000000000000000000e+00
2.253979999999999873e-01	7.313082770627329920e-02	0.000000000000000000e+00
2.276400000000000090e-01	7.312935461885591848e-02	0.000000000000000000e+00
2.298910000000000120e-01	7.312786697279455295e-02	0.000000000000000000e+00
2.321419999999999872e-01	7.312637255993274799e-02	0.000000000000000000e+00
2.343929999999999902e-01	7.312486340525754802e-02	0.000000000000000000e+00
2.366439999999999932e-01	7.312334120944263827e-02	0.000000000000000000e+00
2.388949999999999962e-01	7.312180543747502648e-02	0.000000000000000000e+00
2.411459999999999992e-01	7.312025743712695369e-02	0.000000000000000000e+00
2.434050000000000102e-01	7.311869562853917648e-02	0.000000000000000000e+00
2.456560000000000132e-01	7.311711992458017062e-02	0.000000000000000000e+00
2.479159999999999975e-01	7.311553239552102956e-02	0.000000000000000000e+00
2.501709999999999767e-01	7.311393807581567650e-02	0.000000000000000000e+00
2.524299999999999877e-01	7.311233066249379908e-02	0.000000000000000000e+00
2.546860000000000235e-01	7.311071289423308472e-02	0.000000000000000000e+00
2.569409999999999750e-01	7.310908709922003812e-02	0.000000000000000000e+00
2.592010000000000147e-01	7.310745720910416523e-02	0.000000000000000000e+00
2.614569999999999950e-01	7.310581191373814736e-02	0.000000000000000000e+00
2.637160000000000060e-01	7.310415296840801214e-02	0.000000000000000000e+00
2.659670000000000090e-01	7.310248139297828573e-02	0.000000000000000000e+00
