2.511800000000000144e-02	1.197780838193488046e-01	1.925934872908760400e-07
2.738200000000000009e-02	1.197780838715758189e-01	0.000000000000000000e+00
2.964200000000000168e-02	1.197780833032493775e-01	0.000000000000000000e+00
3.190599999999999686e-02	1.197780834865854460e-01	0.000000000000000000e+00
3.416199999999999792e-02	1.197780829375164474e-01	0.000000000000000000e+00
3.642100000000000198e-02	1.197780831601102935e-01	2.915438244599499740e-06
3.867199999999999804e-02	1.197780845084300549e-01	7.526022614001703914e-06
4.093600000000000017e-02	1.197780872380554973e-01	1.359130476430436829e-05
4.319499999999999729e-02	1.197780918673868461e-01	3.633844846717693144e-05
4.545099999999999835e-02	1.197781068760091910e-01	7.432636493831523694e-05
4.771500000000000047e-02	1.197781321435252289e-01	1.116486809564776195e-04
4.997900000000000259e-02	1.197781674292748288e-01	1.488805041844898369e-04
5.223799999999999971e-02	1.197782127780863126e-01	1.861354338643650408e-04
5.450699999999999990e-02	1.197782684254045521e-01	2.243275719706616655e-04
5.676599999999999702e-02	1.197783343967089714e-01	2.618625572381461097e-04
5.902999999999999914e-02	1.197784103130311029e-01	2.991167488630708249e-04
6.128999999999999726e-02	1.197784964630104615e-01	3.371411864350193355e-04
6.355399999999999938e-02	1.197785930205215871e-01	3.769917782392440131e-04
6.581800000000000150e-02	1.197787009273268838e-01	4.208205155009636655e-04
6.807299999999999462e-02	1.197788207529591337e-01	4.655746671460292418e-04
7.032800000000000162e-02	1.197789524319298887e-01	5.081996133640132030e-04
7.258299999999999474e-02	1.197790952839659778e-01	5.476763207639123721e-04
7.483900000000000274e-02	1.197792483588315943e-01	5.875829092474305071e-04
7.708500000000000074e-02	1.197794120853718225e-01	6.275506047472845239e-04
7.932699999999999474e-02	1.197795856930759656e-01	6.678984572090485017e-04
8.155999999999999361e-02	1.197797700419753752e-01	7.147360023509463645e-04
8.380100000000000049e-02	1.197799687652836426e-01	7.750526709742189269e-04
8.603900000000000436e-02	1.197801858285464649e-01	8.434361241143051302e-04
8.827599999999999336e-02	1.197804208527825515e-01	9.111064708235971921e-04
9.050900000000000611e-02	1.197806736192915250e-01	9.795989004715011106e-04
9.274200000000000499e-02	1.197809448799372484e-01	1.046840084597988607e-03
9.497999999999999499e-02	1.197812342838818211e-01	1.111613504406250286e-03
9.722500000000000586e-02	1.197815418471911142e-01	1.178394264400139946e-03
9.946299999999999586e-02	1.197818670008329589e-01	1.233604166827717563e-03
1.016959999999999947e-01	1.197822024726983153e-01	1.251618174080704193e-03
1.040050000000000002e-01	1.197825478964018864e-01	1.267774152040601621e-03
1.063090000000000007e-01	1.197829029675163415e-01	1.322477040616831800e-03
1.085460000000000036e-01	1.197832666691548281e-01	1.369261191371151654e-03
1.108060000000000017e-01	1.197836406072150944e-01	1.405344085526394338e-03
1.130479999999999957e-01	1.197840244202164339e-01	1.443688079689309234e-03
1.152939999999999937e-01	1.197844167344487287e-01	1.474805026191461366e-03
1.175439999999999957e-01	1.197848186934849929e-01	1.513417432192909473e-03
1.197819999999999996e-01	1.197852302759280368e-01	1.523312094377615722e-03
1.220370000000000066e-01	1.197856384834637689e-01	1.533773915014080558e-03
1.242790000000000006e-01	1.197860564131738165e-01	1.568902051701570599e-03
1.265290000000000026e-01	1.197864827010965000e-01	1.601921093595137791e-03
1.287709999999999966e-01	1.197869183375589730e-01	1.639462218520293391e-03
1.310179999999999956e-01	1.197873642992683119e-01	1.673955729359022371e-03
1.332679999999999976e-01	1.197878200826906214e-01	1.708493394460219861e-03
1.355190000000000006e-01	1.197882854632817129e-01	1.739989510895156855e-03
1.377790000000000126e-01	1.197887603424921121e-01	1.775688141549380816e-03
