28.610386	11.224490	0.113379	0.012855	2.419715	0.010761	0.000116	28.296329	0.002065	0.000004	29.135851	0.047448	0.002251	24.095577	0.036477	0.001331	1450.408933
28.612686	11.156463	0.090703	0.008227	2.428153	0.007933	0.000063	28.296336	0.001662	0.000003	29.108867	0.010187	0.000104	24.083799	0.072041	0.005190	1449.718521
28.614985	11.179138	0.103913	0.010798	2.416642	0.017948	0.000322	28.285953	0.002934	0.000009	29.123238	0.089262	0.007968	24.078568	0.064969	0.004221	1450.524183
28.617284	11.292517	0.090703	0.008227	2.418651	0.009484	0.000090	28.292418	0.001881	0.000004	29.132308	0.065677	0.004313	24.107501	0.052038	0.002708	1449.979015
28.619580	11.179138	0.103913	0.010798	2.416550	0.009938	0.000099	28.286628	0.000451	0.000000	29.114080	0.010585	0.000112	24.090617	0.082136	0.006746	1448.971082
28.621880	11.179138	0.103913	0.010798	2.411331	0.012499	0.000156	28.286226	0.001910	0.000004	29.133016	0.055639	0.003096	24.048648	0.036359	0.001322	1449.824583
28.624179	11.269841	0.103913	0.010798	2.415513	0.011455	0.000131	28.290942	0.001026	0.000001	29.128049	0.039518	0.001562	24.092863	0.063692	0.004057	1449.572935
28.626474	11.156463	0.090703	0.008227	2.420761	0.009740	0.000095	28.292853	0.001556	0.000002	29.111087	0.014385	0.000207	24.079759	0.046834	0.002193	1450.028313
28.628773	11.201814	0.111088	0.012341	2.415486	0.008135	0.000066	28.299810	0.002039	0.000004	29.142134	0.062332	0.003885	24.054919	0.051758	0.002679	1449.979741
28.631069	11.180028	0.143404	0.020565	2.420853	0.017833	0.000318	28.298879	0.001595	0.000003	29.154011	0.072746	0.005292	24.037924	0.044923	0.002018	1449.701885
28.633368	11.224490	0.113379	0.012855	2.417633	0.013202	0.000174	28.302570	0.002465	0.000006	29.144260	0.057053	0.003255	24.091155	0.053372	0.002849	1450.811109
28.635667	11.224490	0.113379	0.012855	2.418660	0.010581	0.000112	28.298074	0.001521	0.000002	29.129023	0.043323	0.001877	24.063426	0.034821	0.001212	1449.898262
28.637963	11.293462	0.137960	0.019033	2.414477	0.012733	0.000162	28.291940	0.003132	0.000010	29.101446	0.080732	0.006518	24.089400	0.055241	0.003052	1448.822865
28.640258	11.179138	0.103913	0.010798	2.415486	0.008171	0.000067	28.293026	0.001262	0.000002	29.133112	0.056275	0.003167	24.050050	0.045753	0.002093	1449.025154
