0.000000	1.207729	0.260824	2.670132	2.724753	2.449017	150.647785
0.002350	9.682721	2.797937	27.131855	28.171442	24.654601	1498.469340
0.004605	9.601258	2.799631	27.511529	28.425866	24.673003	1499.532186
0.006852	9.828184	2.802348	27.742100	28.509765	24.656905	1497.520963
0.009108	9.530389	2.782174	27.877993	28.594517	24.771796	1499.678294
0.011362	9.548552	2.771235	27.954318	28.654122	24.821524	1500.875983
0.013645	9.567896	2.773820	28.008594	28.722995	24.845095	1500.227606
0.015922	9.549585	2.795250	28.070452	28.680916	24.980808	1499.463973
0.018190	11.199150	2.669126	28.084833	28.763512	25.000891	1499.045288
0.020446	11.386999	2.712916	28.108098	28.730098	25.083373	1501.056907
0.022679	9.789717	2.922861	28.118004	28.704425	25.136929	1499.975939
0.024915	10.003904	2.911883	28.129990	28.700966	25.250108	1501.255695
0.027194	9.343959	2.950908	28.144538	28.713583	25.309055	1500.529689
0.029444	10.080369	2.868854	28.153012	28.721301	25.304726	1500.363300
0.031682	11.675532	2.657568	28.167756	28.773448	25.344402	1499.723801
0.033924	11.746454	2.664883	28.198068	28.794628	25.347296	1500.802550
0.036184	11.722899	2.663730	28.193355	28.729942	25.450831	1500.984067
0.038431	11.346074	2.691573	28.190663	28.740092	25.399443	1500.635429
0.040694	11.677608	2.670345	28.201218	28.746463	25.483193	1498.585376
0.042936	11.579039	2.706684	28.205035	28.721551	25.505930	1499.993342
0.045173	11.553469	2.684426	28.198607	28.760434	25.501778	1500.727502
0.047434	11.542788	2.684941	28.217060	28.778100	25.569010	1498.964155
0.049693	10.798685	2.763458	28.223732	28.717264	25.627383	1501.040133
0.051945	11.675658	2.658852	28.218442	28.746034	25.628891	1498.061040
0.054203	11.461821	2.707212	28.220786	28.708346	25.669434	1499.870109
0.056459	11.372897	2.710817	28.229478	28.747382	25.692505	1500.123959
0.058705	11.651911	2.663739	28.238959	28.713352	25.730339	1499.702309
0.060955	11.490833	2.665024	28.242607	28.760010	25.747682	1500.260958
