2.320480000000000043e-01	2.636585080163120209e-01	1.616289555556704727e-03
2.343480000000000008e-01	2.636594934431883419e-01	1.634312819703609421e-03
2.366469999999999962e-01	2.636604897301568773e-01	1.653477177342210780e-03
2.389429999999999887e-01	2.636614966482319078e-01	1.671009571566628438e-03
2.412420000000000120e-01	2.636625142115314735e-01	1.687302567631832062e-03
2.435420000000000085e-01	2.636635426487404232e-01	1.705396510942591703e-03
2.458410000000000040e-01	2.636645821509924770e-01	1.723525097077072132e-03
2.481410000000000005e-01	2.636656325885202157e-01	1.741584648982552608e-03
2.504399999999999959e-01	2.636666939885587424e-01	1.761578716582334891e-03
2.527349999999999874e-01	2.636677663397759552e-01	1.779500233794806263e-03
2.550350000000000117e-01	2.636688499675649000e-01	1.796344096305801941e-03
2.573349999999999804e-01	2.636699450837406977e-01	1.816678954355666065e-03
2.596300000000000274e-01	2.636710509607155806e-01	1.835243143659681664e-03
2.619290000000000229e-01	2.636721681389334604e-01	1.852250260469645582e-03
2.642280000000000184e-01	2.636732965634634995e-01	1.870211795107934449e-03
2.665270000000000139e-01	2.636744355273116236e-01	1.889041016283954377e-03
2.688229999999999786e-01	2.636755852794084864e-01	1.907214722166372667e-03
2.711219999999999741e-01	2.636767463010774581e-01	1.925865895657352667e-03
2.734179999999999944e-01	2.636779186315237333e-01	1.946012783946571290e-03
2.757129999999999859e-01	2.636791020327597934e-01	1.962720997539690870e-03
2.780119999999999814e-01	2.636802961726338879e-01	1.984008078522947471e-03
2.803069999999999729e-01	2.636815053258401709e-01	2.009014677696541185e-03
2.826069999999999971e-01	2.636827303568514691e-01	2.036825523305196839e-03
2.849019999999999886e-01	2.636839731443602619e-01	2.067076636478759610e-03
2.871969999999999801e-01	2.636852321592880188e-01	2.092624978445201123e-03
2.894959999999999756e-01	2.636865081131140598e-01	2.119790537165044952e-03
2.917910000000000226e-01	2.636877999907496495e-01	2.147809057646554720e-03
2.940869999999999873e-01	2.636891082377247897e-01	2.170937579080600699e-03
2.963819999999999788e-01	2.636904281153545915e-01	2.187347690323804272e-03
2.986820000000000030e-01	2.636917585707790890e-01	2.203313169388820825e-03
3.009800000000000253e-01	2.636930995226922092e-01	2.222959317180084327e-03
3.032759999999999900e-01	2.636944514667247108e-01	2.239990916109491081e-03
3.055760000000000143e-01	2.636958142714443953e-01	2.251824060010676476e-03
3.078750000000000098e-01	2.636971823346772603e-01	2.261476931096240151e-03
3.101740000000000053e-01	2.636985562662200744e-01	2.271673026598364231e-03
3.124700000000000255e-01	2.636999349007672078e-01	2.279848001023765391e-03
3.147690000000000210e-01	2.637013187652726409e-01	2.288027235692879913e-03
3.170649999999999857e-01	2.637027073122218956e-01	2.295902686626050127e-03
3.193639999999999812e-01	2.637041007465894538e-01	2.304591813981460291e-03
3.216589999999999727e-01	2.637054992123195052e-01	2.315913658719637169e-03
3.239580000000000237e-01	2.637069064014152531e-01	2.331818761945214646e-03
3.262530000000000152e-01	2.637083241171495618e-01	2.351047860599919659e-03
3.285489999999999799e-01	2.637097527841533728e-01	2.368714354645362619e-03
3.308440000000000270e-01	2.637111918946640210e-01	2.384187727273001656e-03
3.331430000000000224e-01	2.637126412153154020e-01	2.400511704195196216e-03
3.354389999999999872e-01	2.637141007220199507e-01	2.417805552170193550e-03
3.377379999999999827e-01	2.637155710422577348e-01	2.433881103627300035e-03
3.400369999999999782e-01	2.637170519591620077e-01	2.452748017162775795e-03
3.423329999999999984e-01	2.637185432169238397e-01	2.471831104799093737e-03
3.446279999999999899e-01	2.637200446790958774e-01	2.489814665352696466e-03
3.469229999999999814e-01	2.637215570754060101e-01	2.504499166661844356e-03
3.492230000000000056e-01	2.637230796475733552e-01	2.517579659865987196e-03
3.515260000000000051e-01	2.637246132207946014e-01	2.540523962011320691e-03
3.538169999999999926e-01	2.637261575236515276e-01	2.559161015653899085e-03
3.561170000000000169e-01	2.637277117832051987e-01	2.573424417903424910e-03
3.584120000000000084e-01	2.637292760444951423e-01	2.592799340106921591e-03
3.607069999999999999e-01	2.637308504119216801e-01	2.609677921157071978e-03
3.630019999999999913e-01	2.637324351238875542e-01	2.626343730810276611e-03
3.652980000000000116e-01	2.637340303817321541e-01	2.638466727660215838e-03
3.676019999999999843e-01	2.637356360667575395e-01	2.654393387729214737e-03
3.699009999999999798e-01	2.637372527179575044e-01	2.677907909401255893e-03
3.721960000000000268e-01	2.637388806194939095e-01	2.695240030789136654e-03
3.744959999999999956e-01	2.637405190410703759e-01	2.710409928681656311e-03
3.767949999999999910e-01	2.637421681863844070e-01	2.730987129666573310e-03
3.790910000000000113e-01	2.637438286938624810e-01	2.751569807287523872e-03
3.813860000000000028e-01	2.637454999140447787e-01	2.769340418751653488e-03
3.836809999999999943e-01	2.637471812348524680e-01	2.783828168333002395e-03
3.859799999999999898e-01	2.637488729651735198e-01	2.801638359926528210e-03
3.882749999999999813e-01	2.637505758500134356e-01	2.821221925728423230e-03
3.905710000000000015e-01	2.637522891275235759e-01	2.836460140201779723e-03
3.928690000000000238e-01	2.637540127341575502e-01	2.853916224978547689e-03
3.951649999999999885e-01	2.637557471670152198e-01	2.873659735485034616e-03
3.974599999999999800e-01	2.637574924513230168e-01	2.892351334764953208e-03
3.997550000000000270e-01	2.637592487832377541e-01	2.908015273192177119e-03
4.020540000000000225e-01	2.637610161363801997e-01	2.925395531747199129e-03
4.043499999999999872e-01	2.637627942925415692e-01	2.945917707734224678e-03
4.066449999999999787e-01	2.637645834461562200e-01	2.961199783158008358e-03
4.089450000000000029e-01	2.637663832763110228e-01	2.978336243302237563e-03
4.112399999999999944e-01	2.637681931787624889e-01	2.995817055193583656e-03
4.135389999999999899e-01	2.637700134735041502e-01	3.012151180257660599e-03
4.158350000000000102e-01	2.637718439595779230e-01	3.031942745508331427e-03
4.181300000000000017e-01	2.637736850801246091e-01	3.047539964711631910e-03
4.204289999999999972e-01	2.637755369094099134e-01	3.064784562411659863e-03
4.227239999999999887e-01	2.637773989162634503e-01	3.081690492024335981e-03
4.250229999999999841e-01	2.637792712939663331e-01	3.098848917943541892e-03
4.273179999999999756e-01	2.637811540837660673e-01	3.114780402825090277e-03
4.296189999999999731e-01	2.637830474760357591e-01	3.126478970216339803e-03
4.319180000000000241e-01	2.637849477522998254e-01	3.139226930386485037e-03
4.342130000000000156e-01	2.637868516672308150e-01	3.145888199640012317e-03
4.365080000000000071e-01	2.637887567360104879e-01	3.144268385312898317e-03
4.388119999999999798e-01	2.637906661698354305e-01	3.151802402328485186e-03
4.411070000000000269e-01	2.637925803705938876e-01	3.162152600680201431e-03
4.434069999999999956e-01	2.637944991008693285e-01	3.173548245229085296e-03
4.456970000000000098e-01	2.637964228975135383e-01	3.185080024138642329e-03
4.479969999999999786e-01	2.637983556797870999e-01	3.198043673705797119e-03
4.502920000000000256e-01	2.638002993843291399e-01	3.219528563363383000e-03
4.525870000000000171e-01	2.638022540246967584e-01	3.234412994629565219e-03
4.548860000000000126e-01	2.638042192063393410e-01	3.249109952491835429e-03
4.571819999999999773e-01	2.638061925181632850e-01	3.270773609983734787e-03
4.594770000000000243e-01	2.638081805455468332e-01	3.297085687222534034e-03
4.617720000000000158e-01	2.638101848919157111e-01	3.323526506051166507e-03
4.640670000000000073e-01	2.638122049665188040e-01	3.349519328082806169e-03
4.663619999999999988e-01	2.638142408183619114e-01	3.372456239219445706e-03
4.686620000000000230e-01	2.638162931734558403e-01	3.400596266487809771e-03
4.709559999999999858e-01	2.638183621885870633e-01	3.430981768019591982e-03
4.732520000000000060e-01	2.638204478525011942e-01	3.453428028763028124e-03
4.755469999999999975e-01	2.638225449742065409e-01	3.472499290580799425e-03
4.778419999999999890e-01	2.638246528599121343e-01	3.486290189755436586e-03
4.801420000000000132e-01	2.638267713272037240e-01	3.503780957032631704e-03
4.824370000000000047e-01	2.638289004045292763e-01	3.525003819731864496e-03
4.847319999999999962e-01	2.638310400175657988e-01	3.538515135858233407e-03
4.870320000000000205e-01	2.638331901720996631e-01	3.553889844567947875e-03
4.893299999999999872e-01	2.638353512481075858e-01	3.578001608389058674e-03
4.916220000000000034e-01	2.638375231044408631e-01	3.594783668802392640e-03
4.939209999999999989e-01	2.638397055427830207e-01	3.609961532504257775e-03
4.962159999999999904e-01	2.638418986401213084e-01	3.629495109578328993e-03
4.985120000000000107e-01	2.638441019476265859e-01	3.646730697766997764e-03
5.008070000000000022e-01	2.638463159502006383e-01	3.665019838990701828e-03
5.031020000000000492e-01	2.638485404868143314e-01	3.682738588395295665e-03
5.053969999999999851e-01	2.638507759853682688e-01	3.700372487742242811e-03
5.076920000000000321e-01	2.638530219157419476e-01	3.717378364456180861e-03
5.099869999999999681e-01	2.638552780480094007e-01	3.734617498309944494e-03
5.122820000000000151e-01	2.638575448951249736e-01	3.748384155585426925e-03
5.145819999999999839e-01	2.638598226973698502e-01	3.765938787125833187e-03
5.168770000000000309e-01	2.638621108213090038e-01	3.787383511223652022e-03
5.191719999999999668e-01	2.638644097002288413e-01	3.801763482385922543e-03
5.214710000000000178e-01	2.638667193045112769e-01	3.819220128775668854e-03
5.237659999999999538e-01	2.638690393479607432e-01	3.839436518262573372e-03
5.260620000000000296e-01	2.638713704897759360e-01	3.857017402140172635e-03
5.283569999999999656e-01	2.638737118631038769e-01	3.871667782107124367e-03
5.306560000000000166e-01	2.638760638756612598e-01	3.888530691767755343e-03
5.329519999999999813e-01	2.638784267293984853e-01	3.906854498495704320e-03
5.352500000000000036e-01	2.638807999966453210e-01	3.924193031025424716e-03
5.375459999999999683e-01	2.638831838936424590e-01	3.944225062355144473e-03
5.398410000000000153e-01	2.638855783718256909e-01	3.962620211495959666e-03
5.421359999999999513e-01	2.638879835572578436e-01	3.976255415750529210e-03
5.444350000000000023e-01	2.638903988020808722e-01	3.992022168915809743e-03
5.467309999999999670e-01	2.638928241718325185e-01	4.012503624608143582e-03
5.490260000000000140e-01	2.638952600735020027e-01	4.030788918782945984e-03
5.513209999999999500e-01	2.638977065828837509e-01	4.044960164776512102e-03
5.536200000000000010e-01	2.639001639766168639e-01	4.062776080900221132e-03
5.559150000000000480e-01	2.639026320933389180e-01	4.083109988926025835e-03
5.582110000000000127e-01	2.639051109830167219e-01	4.100945052414317615e-03
5.605059999999999487e-01	2.639076007455522510e-01	4.119540917486119724e-03
5.628009999999999957e-01	2.639101011308700451e-01	4.133064706195455074e-03
5.651000000000000467e-01	2.639126116958043222e-01	4.149493594297837262e-03
5.673960000000000115e-01	2.639151331140063839e-01	4.167144238124365074e-03
5.696949999999999514e-01	2.639176651597421874e-01	4.184650838624293101e-03
5.719910000000000272e-01	2.639202078290083797e-01	4.202045655176789296e-03
5.742899999999999672e-01	2.639227610461246654e-01	4.223928104806873307e-03
5.765810000000000102e-01	2.639253246515205209e-01	4.244511779575077526e-03
5.788759999999999462e-01	2.639278984499536240e-01	4.257788306063048367e-03
5.811709999999999932e-01	2.639304826600814002e-01	4.275014564598222933e-03
5.834660000000000402e-01	2.639330773776140671e-01	4.292316204669077706e-03
5.857609999999999761e-01	2.639356825987773103e-01	4.309566888537119667e-03
5.880560000000000231e-01	2.639382982662331623e-01	4.326668179544412851e-03
5.903509999999999591e-01	2.639409242569530356e-01	4.340144417199098825e-03
5.926500000000000101e-01	2.639435608955588153e-01	4.356771222887800832e-03
5.949459999999999749e-01	2.639462082207956195e-01	4.377846864485945844e-03
5.972410000000000219e-01	2.639488658649987718e-01	4.395757021598001302e-03
5.995359999999999578e-01	2.639515337917185400e-01	4.412911962617727113e-03
6.018310000000000048e-01	2.639542122736094343e-01	4.430185658122809400e-03
6.041260000000000518e-01	2.639569011825245726e-01	4.446278600710229512e-03
6.064220000000000166e-01	2.639596003942838442e-01	4.463073964757313661e-03
6.087169999999999526e-01	2.639623097027004595e-01	4.480849713559109659e-03
6.110119999999999996e-01	2.639650293336585629e-01	4.497491658923991054e-03
6.133070000000000466e-01	2.639677588613785764e-01	4.510102163749252213e-03
6.156059999999999865e-01	2.639704985992505359e-01	4.526103212867838010e-03
6.179019999999999513e-01	2.639732487549721895e-01	4.547137626332187210e-03
6.201969999999999983e-01	2.639760092758106080e-01	4.565077612312506972e-03
6.224920000000000453e-01	2.639787800308320831e-01	4.581892119688291132e-03
6.247869999999999813e-01	2.639815609832378840e-01	4.598704855368396238e-03
6.270820000000000283e-01	2.639843521683236105e-01	4.618305277858780755e-03
6.293769999999999643e-01	2.639871569292819853e-01	4.641995503050111438e-03
6.316720000000000113e-01	2.639899768793118051e-01	4.667718260748188186e-03
6.339669999999999472e-01	2.639928128689896236e-01	4.693819401040855155e-03
6.362630000000000230e-01	2.639956657531882245e-01	4.716339725518992054e-03
6.385619999999999630e-01	2.639985340878778786e-01	4.743065542470503715e-03
6.408570000000000100e-01	2.640014181511393110e-01	4.767489528148871614e-03
6.431569999999999787e-01	2.640043174847765406e-01	4.790745899470039149e-03
6.454520000000000257e-01	2.640072297624973530e-01	4.810083025063249806e-03
6.477519999999999945e-01	2.640101526694481060e-01	4.828247452167033771e-03
6.500470000000000415e-01	2.640130869996282770e-01	4.847068026833767362e-03
6.523459999999999814e-01	2.640160315714958905e-01	4.864143240013163449e-03
6.546410000000000284e-01	2.640189866415630915e-01	4.882807394267274503e-03
6.569359999999999644e-01	2.640219487877933369e-01	4.891452761569325958e-03
6.592310000000000114e-01	2.640249144011891924e-01	4.893847197649847658e-03
6.615299999999999514e-01	2.640278846832339044e-01	4.900018133071171178e-03
6.638260000000000272e-01	2.640308591326068210e-01	4.911387310301051912e-03
6.661209999999999631e-01	2.640338380958784925e-01	4.914817447627228830e-03
6.684200000000000141e-01	2.640368206630822057e-01	4.922528938948289579e-03
6.707149999999999501e-01	2.640398090313708646e-01	4.936647627857837506e-03
6.730110000000000259e-01	2.640428049034956870e-01	4.951485722074266960e-03
6.753059999999999619e-01	2.640458113189261824e-01	4.965394658086097479e-03
6.776050000000000129e-01	2.640488280675057919e-01	4.981857653376664530e-03
6.798999999999999488e-01	2.640518544872753059e-01	5.001520107384749281e-03
6.821960000000000246e-01	2.640548912246164504e-01	5.013948450482530461e-03
6.844949999999999646e-01	2.640579380806024612e-01	5.031711514561720833e-03
6.867900000000000116e-01	2.640609950773911696e-01	5.051891135053665494e-03
6.890859999999999763e-01	2.640640625126480234e-01	5.068859491530020023e-03
6.913810000000000233e-01	2.640671401426644693e-01	5.083626693874521152e-03
6.936790000000000456e-01	2.640702282505263399e-01	5.099258059374278673e-03
6.959750000000000103e-01	2.640733262387927049e-01	5.119086549541407294e-03
6.982699999999999463e-01	2.640764344246797068e-01	5.126910989986299683e-03
7.005740000000000300e-01	2.640795528003829773e-01	5.148715632685707533e-03
7.028649999999999620e-01	2.640826819500870504e-01	5.174825751112166472e-03
7.051610000000000378e-01	2.640858213188102543e-01	5.187914477005506342e-03
7.074549999999999450e-01	2.640889704901747681e-01	5.199822861868597101e-03
7.097550000000000248e-01	2.640921298776872095e-01	5.215700910923715128e-03
7.120499999999999607e-01	2.640952997230938681e-01	5.233590226225715014e-03
7.143490000000000117e-01	2.640984795587758560e-01	5.249245242566757952e-03
7.166449999999999765e-01	2.641016698339809232e-01	5.271194905901666061e-03
7.189400000000000235e-01	2.641048708287960789e-01	5.283799863605054270e-03
7.212399999999999922e-01	2.641080820592145995e-01	5.296314439476645930e-03
7.235390000000000432e-01	2.641113039023826325e-01	5.314529982513249706e-03
7.258379999999999832e-01	2.641145359383232361e-01	5.334747613005674793e-03
7.281339999999999479e-01	2.641177781670030478e-01	5.351780091928048932e-03
7.304329999999999989e-01	2.641210309804123413e-01	5.368931334999160754e-03
7.327289999999999637e-01	2.641242940772864922e-01	5.390517803107286454e-03
7.350240000000000107e-01	2.641275674884068780e-01	5.403797011126698635e-03
7.373229999999999507e-01	2.641308510634431950e-01	5.420448803590716125e-03
7.396179999999999977e-01	2.641341447264927700e-01	5.440716935652289976e-03
7.419139999999999624e-01	2.641374486976327818e-01	5.454318973079352872e-03
7.442119999999999846e-01	2.641407632626954216e-01	5.471314718420217105e-03
7.465079999999999494e-01	2.641440879226364946e-01	5.485206369996831199e-03
7.488080000000000291e-01	2.641474223443444624e-01	5.502544805779052695e-03
7.511029999999999651e-01	2.641507666400564336e-01	5.525038565281192859e-03
7.533980000000000121e-01	2.641541211886369589e-01	5.537207339273209072e-03
7.556969999999999521e-01	2.641574861822956199e-01	5.553480185540138336e-03
7.579930000000000279e-01	2.641608620034599508e-01	5.571424389813728340e-03
7.602910000000000501e-01	2.641642474180960765e-01	5.588282704366065445e-03
7.625870000000000148e-01	2.641676437668766808e-01	5.604546401400511968e-03
7.648859999999999548e-01	2.641710505064007730e-01	5.622910444515127892e-03
7.671810000000000018e-01	2.641744677127850771e-01	5.644717165466772713e-03
7.694760000000000488e-01	2.641778950693322581e-01	5.655490779133742762e-03
7.717760000000000176e-01	2.641813329050820003e-01	5.671352733941148472e-03
7.740719999999999823e-01	2.641847810694855636e-01	5.693860394615057885e-03
7.763670000000000293e-01	2.641882388261155290e-01	5.706259851990580501e-03
7.786659999999999693e-01	2.641917066544223758e-01	5.721906009057420306e-03
7.809610000000000163e-01	2.641951834585953285e-01	5.732422972073436540e-03
7.832599999999999563e-01	2.641986641650468370e-01	5.737793528510337637e-03
7.855560000000000320e-01	2.642021490876531598e-01	5.749086291643834556e-03
7.878509999999999680e-01	2.642056375290160464e-01	5.751237935953668057e-03
7.901500000000000190e-01	2.642091297101261671e-01	5.757505354551994969e-03
7.924449999999999550e-01	2.642126258377704429e-01	5.764074669173169241e-03
7.947450000000000347e-01	2.642161276211277832e-01	5.774230002828062425e-03
7.970399999999999707e-01	2.642196361440491414e-01	5.789978679842988640e-03
7.993390000000000217e-01	2.642231556505827972e-01	5.805935813270934887e-03
8.016349999999999865e-01	2.642266851432186203e-01	5.822533829984877229e-03
8.039340000000000375e-01	2.642302249222590604e-01	5.834737661700728495e-03
8.062340000000000062e-01	2.642337754902552849e-01	5.851911370143625390e-03
8.085339999999999749e-01	2.642373377765381282e-01	5.877084037535951211e-03
8.108319999999999972e-01	2.642409159153121245e-01	5.913408128606079117e-03
8.131239999999999579e-01	2.642445098814948379e-01	5.938245587060464459e-03
8.154230000000000089e-01	2.642481198929311215e-01	5.966221074118038814e-03
8.177140000000000519e-01	2.642517462039086773e-01	6.004480945648538182e-03
8.200039999999999552e-01	2.642553885333344121e-01	6.024738017288200354e-03
8.222990000000000022e-01	2.642590458579399115e-01	6.043797335848921648e-03
8.245940000000000492e-01	2.642627193516167705e-01	6.059481236263764004e-03
8.268940000000000179e-01	2.642664038149052930e-01	6.077017852078370197e-03
8.291889999999999539e-01	2.642700986596541735e-01	6.100560017273437552e-03
8.314840000000000009e-01	2.642738037928419881e-01	6.117335494423059572e-03
8.337790000000000479e-01	2.642775190902740268e-01	6.129043265787004202e-03
8.360779999999999879e-01	2.642812450159189863e-01	6.146378831715537672e-03
8.383730000000000349e-01	2.642849814288900090e-01	6.168963876689304016e-03
8.406679999999999708e-01	2.642887283891393047e-01	6.185168924844219873e-03
8.429640000000000466e-01	2.642924862049815804e-01	6.197181190088940639e-03
8.452629999999999866e-01	2.642962544017648518e-01	6.214182367330067791e-03
8.475589999999999513e-01	2.643000329448995656e-01	6.237208768709479045e-03
8.498539999999999983e-01	2.643038226345452713e-01	6.256540807498822687e-03
8.521490000000000453e-01	2.643076230959759410e-01	6.266928443096730916e-03
8.544490000000000141e-01	2.643114337828375571e-01	6.283737191097316099e-03
8.567439999999999500e-01	2.643152547240344985e-01	6.303422274299919081e-03
8.590419999999999723e-01	2.643190861444964512e-01	6.319131524321619509e-03
8.613380000000000480e-01	2.643229279192270686e-01	6.334854017893576383e-03
8.636369999999999880e-01	2.643267802364921426e-01	6.352062484154430422e-03
8.659329999999999528e-01	2.643306429971691296e-01	6.367493046013805724e-03
8.682330000000000325e-01	2.643345158781872373e-01	6.380633698938709131e-03
8.705319999999999725e-01	2.643383997651245210e-01	6.399916248369663663e-03
8.728310000000000235e-01	2.643422945155100567e-01	6.421392902552724991e-03
8.751269999999999882e-01	2.643461995084733784e-01	6.445463129182371631e-03
8.774210000000000065e-01	2.643501151001123595e-01	6.462450927017471258e-03
8.797169999999999712e-01	2.643540408393152408e-01	6.470838321547489613e-03
8.820170000000000510e-01	2.643579769883920294e-01	6.483869612850412523e-03
8.843159999999999910e-01	2.643619238082587919e-01	6.502630360330385884e-03
8.866150000000000420e-01	2.643658811706638967e-01	6.523645548952572426e-03
8.889110000000000067e-01	2.643698484604176668e-01	6.546027124215925141e-03
8.912060000000000537e-01	2.643738262224955005e-01	6.557319146509144048e-03
8.935060000000000224e-01	2.643778142804081854e-01	6.580156479969900829e-03
8.957969999999999544e-01	2.643818128414819335e-01	6.604966985094051779e-03
8.980920000000000014e-01	2.643858225128707384e-01	6.611149383218162257e-03
9.003910000000000524e-01	2.643898426734303531e-01	6.628458662021330383e-03
9.026859999999999884e-01	2.643938734543112012e-01	6.650163904282635485e-03
9.049819999999999531e-01	2.643979148609960639e-01	6.661306310036252398e-03
9.072810000000000041e-01	2.644019663377498719e-01	6.679708724504962447e-03
9.095760000000000511e-01	2.644060284230800861e-01	6.695188964897624828e-03
9.118760000000000199e-01	2.644101006315844882e-01	6.711936644990146306e-03
9.141709999999999559e-01	2.644141831457978986e-01	6.730393284726687853e-03
