0.000000	1.461988	0.248016	2.671551	2.720966	2.471512	88.516464
0.002350	11.892454	2.650500	27.173064	28.262841	24.822895	1499.871272
0.004614	11.997954	2.658512	27.569209	28.429981	24.796585	1500.078655
0.006860	12.003810	2.652972	27.808799	28.542690	24.881906	1499.542867
0.009169	11.735724	2.660764	27.951060	28.682740	24.903524	1499.511502
0.011406	11.659744	2.627470	28.033034	28.716425	24.974366	1500.336444
0.013662	11.645507	2.660342	28.109704	28.778351	24.992392	1500.529861
0.015903	10.979619	2.672102	28.138809	28.821108	24.994049	1499.927425
0.018146	13.239285	2.573176	28.168341	28.848415	25.031829	1496.919357
0.020387	13.995726	2.495901	28.185978	28.881325	25.019688	1500.066512
0.022620	13.995726	2.489147	28.197734	28.797641	25.164803	1499.871160
0.024889	13.926239	2.476872	28.208291	28.808653	25.148110	1500.010368
0.027153	14.068826	2.486912	28.217624	28.844929	25.148466	1500.282820
0.029404	13.924501	2.476871	28.216752	28.815454	25.197924	1501.009827
0.031672	13.960114	2.474696	28.221817	28.802290	25.164655	1499.289609
0.033928	13.960114	2.473565	28.228004	28.814557	25.204939	1499.380633
0.036210	14.031339	2.472482	28.238324	28.828066	25.217425	1499.665096
0.038470	13.924501	2.479175	28.236978	28.837833	25.174898	1500.079254
0.040712	13.995726	2.474784	28.237092	28.815010	25.233582	1500.624845
0.042963	13.924501	2.481370	28.257630	28.893160	25.207859	1499.608434
0.045217	14.031339	2.475799	28.257789	28.871657	25.212308	1501.084212
0.047460	13.924501	2.475857	28.275581	28.855979	25.240625	1499.425920
0.049706	13.960114	2.471409	28.280139	28.912234	25.254581	1501.870138
0.051939	14.031339	2.468141	28.278950	28.850546	25.263784	1500.288680
0.054230	13.924501	2.468111	28.283160	28.864775	25.268880	1499.553782
0.056502	13.924501	2.482443	28.274446	28.849994	25.240696	1499.272230
0.058753	13.856751	2.461565	28.272258	28.893723	25.196829	1499.526323
0.061032	13.924501	2.468101	28.271153	28.901669	25.201451	1500.281132
0.063300	13.924501	2.467038	28.288210	28.909331	25.230558	1498.551545
0.065537	13.995726	2.476981	28.276942	28.907559	25.207059	1501.120548
0.067776	13.892363	2.472510	28.275522	28.890863	25.170348	1500.413802
0.070039	13.855014	2.469301	28.269496	28.902669	25.169478	1499.463499
0.072291	13.855014	2.463721	28.279666	28.908108	25.143245	1499.512292
0.074572	13.822875	2.471419	28.294146	28.909692	25.121923	1499.029850
0.076819	13.888889	2.463760	28.282336	28.862757	25.142831	1499.223934
0.079057	13.855014	2.465945	28.269952	28.857989	25.121421	1499.730333
0.081352	13.821138	2.469263	28.266403	28.901184	25.077759	1499.799876
0.083594	13.888889	2.465964	28.275265	28.906707	25.079440	1498.918459
0.085854	13.924501	2.469214	28.281729	28.925919	25.049459	1500.336271
0.088109	13.926239	2.482482	28.290385	28.919252	25.081033	1499.840115
0.090351	13.892363	2.477000	28.283287	28.935083	25.085949	1500.048489
0.092612	13.787263	2.464795	28.278143	28.900300	25.043463	1498.504729
0.094907	13.856751	2.470287	28.272599	28.929536	25.074486	1500.948998
0.097149	13.995726	2.478004	28.296750	28.973132	25.050874	1500.335930
0.099395	13.890626	2.471408	28.308502	28.943662	25.033938	1499.030076
0.101637	13.890626	2.461595	28.303057	28.962744	25.029140	1500.678747
0.103879	13.888889	2.469223	28.294982	28.928645	25.023899	1498.992564
0.106134	13.888889	2.472511	28.296520	28.962588	25.044308	1500.325210
0.108411	13.821138	2.472520	28.290195	28.921342	25.011158	1500.418247
0.110653	13.924501	2.476941	28.288990	28.938677	25.008530	1500.232455
0.112918	13.855014	2.483744	28.282444	28.931790	24.972804	1500.525064
0.115195	13.888889	2.471419	28.297089	29.020926	24.960518	1500.365203
0.117459	13.821138	2.474687	28.307076	28.966382	24.946579	1499.612417
0.119732	13.753388	2.464910	28.314738	28.993943	24.938932	1500.037465
0.122041	13.855014	2.471505	28.324653	29.014396	24.916623	1500.559604
0.124300	13.821138	2.471409	28.317013	28.979310	24.945882	1499.958302
0.126608	13.787263	2.470355	28.324886	28.971914	24.883693	1500.173348
0.128860	13.890626	2.466980	28.306781	29.021442	24.892676	1500.833151
0.131098	13.821138	2.471418	28.308183	28.981458	24.863816	1498.855879
0.133335	13.821138	2.465907	28.313924	28.990683	24.885894	1500.474035
0.135568	13.787263	2.463770	28.316021	28.994881	24.829817	1500.802826
0.137810	13.890626	2.473614	28.299134	28.996216	24.834171	1498.963449
0.140065	13.890626	2.470297	28.304652	28.993838	24.842891	1499.779390
0.142325	13.685637	2.464853	28.298695	29.000584	24.822729	1500.484896
0.144590	13.924501	2.475847	28.295554	29.003102	24.866018	1500.576348
0.146845	13.856751	2.469204	28.303937	28.986545	24.827357	1500.708162
0.149114	13.753388	2.470287	28.289124	28.994330	24.807203	1500.858825
0.151365	13.787263	2.480258	28.308046	29.034529	24.792043	1500.545420
0.153615	13.787263	2.470316	28.314097	28.982773	24.786810	1499.645849
0.155867	13.753388	2.462619	28.304405	29.016824	24.745842	1500.993173
0.158135	13.787263	2.472462	28.312886	29.010871	24.718577	1500.601787
0.160382	13.822875	2.468131	28.306631	29.019298	24.714458	1498.555020
0.162642	13.926239	2.470306	28.311625	29.029916	24.724237	1500.452561
0.164888	13.755125	2.478082	28.306653	29.021587	24.716422	1499.281056
0.167144	13.787263	2.471429	28.318610	29.016266	24.719131	1500.033140
0.169412	13.856751	2.469194	28.313832	29.031056	24.676016	1500.467234
0.171672	13.856751	2.472531	28.313709	29.030383	24.655786	1500.532300
0.173937	13.961851	2.474706	28.310764	29.038164	24.657343	1500.097864
0.176179	13.888889	2.466999	28.309680	29.046290	24.657377	1499.688878
0.178416	13.924501	2.475798	28.309572	29.046075	24.593911	1501.236084
0.180672	13.888889	2.480387	28.298807	29.052759	24.618632	1499.021653
0.182904	13.856751	2.472511	28.300429	29.008112	24.621519	1500.203388
0.185159	13.855014	2.470316	28.293581	28.988080	24.635741	1498.642307
0.187428	13.855014	2.472590	28.308033	29.028925	24.609494	1499.958334
0.189678	13.855014	2.474706	28.306678	29.019620	24.600096	1499.977268
0.191933	13.855014	2.473604	28.303096	29.047626	24.567658	1500.260318
0.194202	13.753388	2.472521	28.310425	29.042920	24.571414	1499.810102
0.196439	13.855014	2.483545	28.321763	29.060411	24.556454	1499.871853
0.198676	13.888889	2.480208	28.316795	29.046658	24.568270	1498.729568
0.200949	13.821138	2.473584	28.311405	29.060178	24.527975	1499.736266
0.203257	13.753388	2.470326	28.305942	29.035121	24.558688	1500.925133
0.205500	13.856751	2.481340	28.300635	29.033554	24.530800	1499.599037
0.207759	13.892363	2.467009	28.308048	29.082100	24.493273	1499.927480
0.210010	13.753388	2.474735	28.305879	29.037931	24.474212	1501.026317
0.212252	13.787263	2.465917	28.307192	29.039890	24.500609	1499.243228
0.214489	13.787263	2.478081	28.311357	29.059801	24.482763	1498.955912
0.216727	13.753388	2.471389	28.309439	29.078189	24.476136	1499.640608
0.219008	13.787263	2.472462	28.310640	29.086774	24.453270	1499.750016
0.221265	13.855014	2.465878	28.305213	29.082155	24.433469	1500.724568
0.223538	13.821138	2.470307	28.300011	29.050048	24.415993	1499.388450
0.225788	13.855014	2.474677	28.303114	29.052919	24.429638	1500.334143
0.228025	13.924501	2.481430	28.305039	29.087435	24.437959	1499.847414
0.230311	13.821138	2.467009	28.300344	29.067679	24.437479	1499.808035
0.232553	13.787263	2.469234	28.304982	29.067991	24.411147	1499.904753
0.234787	13.856751	2.469273	28.315448	29.112149	24.382127	1499.996883
0.237038	13.753388	2.462600	28.309445	29.078297	24.364578	1499.118006
0.239289	13.753388	2.469194	28.301347	29.089713	24.344080	1498.642555
0.241554	13.753388	2.461507	28.293139	29.081710	24.333512	1501.076928
0.243809	13.787263	2.462658	28.295270	29.079021	24.360934	1499.807028
0.246064	13.890626	2.469204	28.297407	29.103482	24.313225	1501.101627
0.248327	13.858488	2.479237	28.297868	29.065888	24.326409	1500.151627
0.250601	13.855014	2.481320	28.299062	29.128328	23.919624	1500.322193
0.252851	13.855014	2.496932	28.297064	29.318092	23.146204	1498.271712
0.255111	13.855014	2.475789	28.281907	29.371727	22.783333	1500.233526
0.257375	13.924501	2.502563	28.278305	29.364144	22.828760	1500.092057
0.259639	13.890626	2.504849	28.269117	29.389090	22.746532	1499.867335
0.261889	13.961851	2.513959	28.284557	29.334624	22.869478	1500.648238
0.264135	14.031339	2.507154	28.281941	29.386869	22.718905	1499.796747
0.266390	13.888889	2.503777	28.295280	29.322779	23.078493	1500.200892
0.268640	13.821138	2.501635	28.290543	29.335727	23.004703	1500.774062
0.270905	13.995726	2.480376	28.289332	29.329693	22.941094	1499.795128
0.273156	13.890626	2.471389	28.286760	29.323611	23.069606	1499.598060
0.275429	13.961988	2.473613	28.276125	29.318346	23.017449	1500.853295
0.277715	13.890626	2.476941	28.288491	29.339752	23.037376	1500.409914
0.279974	13.924501	2.471389	28.319193	29.298188	23.638386	1499.045405
0.282229	13.856751	2.471399	28.334714	29.198083	23.963799	1500.558405
0.284525	13.924501	2.477994	28.331986	29.134400	24.210913	1499.542349
0.286783	13.924501	2.470297	28.342392	29.153343	24.338397	1500.383437
0.289057	13.960114	2.469223	28.344386	29.114000	24.437325	1500.576668
0.291316	13.960114	2.473545	28.345979	29.079805	24.571382	1500.979178
0.293580	13.960114	2.470316	28.363997	29.067359	24.690902	1499.943044
0.295844	13.890626	2.473555	28.357503	29.079229	24.771456	1500.017504
0.298108	13.995726	2.472501	28.332954	29.133903	24.182533	1500.261271
0.300359	13.960114	2.480247	28.304900	29.204792	23.574992	1498.460368
0.302613	13.924501	2.479225	28.273038	29.287057	23.008578	1499.781280
0.304900	13.960114	2.478053	28.291450	29.294732	23.091308	1498.820008
0.307150	13.890626	2.473604	28.296953	29.294824	23.414822	1499.778516
0.309396	13.995726	2.469204	28.304394	29.292594	23.289340	1499.292609
0.311656	13.890626	2.472482	28.318064	29.339125	23.396314	1498.880566
0.313898	13.960114	2.475779	28.325989	29.204343	23.912981	1500.786689
0.316135	13.926239	2.468121	28.337531	29.147964	24.303639	1499.178624
0.318407	14.031339	2.473614	28.337167	29.075037	24.562151	1500.351704
0.320650	13.960114	2.468130	28.344331	29.078716	24.696260	1500.292799
0.322899	13.960114	2.469184	28.340597	29.020840	24.823098	1500.242460
0.325142	13.997464	2.478063	28.325376	28.988658	24.868614	1500.111384
0.327375	13.926239	2.465897	28.332752	29.018194	24.922637	1499.896898
0.329634	13.926239	2.467029	28.333959	29.020781	24.995809	1500.189203
0.331871	13.995726	2.470375	28.347351	28.999887	25.040924	1500.980692
0.334139	13.960114	2.470317	28.348348	29.002436	25.107537	1499.806267
0.336386	14.031339	2.464882	28.348875	28.994260	25.075852	1499.807033
0.338623	14.031339	2.468131	28.348853	28.992478	25.092489	1500.050100
