37.478436	14.704485	6.624950	28.303041	29.210649	1500.230807
37.480731	14.730957	6.877725	28.301564	29.212849	1500.741909
37.483017	13.785426	7.029784	28.301689	29.224576	1499.369443
37.485308	12.106262	7.305335	28.306004	29.186249	1499.645297
37.487589	11.447930	7.389748	28.302736	29.212714	1500.562381
37.489871	11.257229	7.429779	28.308178	29.197526	1499.598925
37.492148	10.868366	7.459587	28.305527	29.217244	1499.853502
37.494430	10.920948	7.509417	28.301394	29.201612	1500.112745
37.496712	10.970605	7.460421	28.302422	29.209043	1500.083385
37.499002	10.832867	7.427954	28.296775	29.177852	1499.841442
37.501274	13.072509	7.053980	28.304781	29.214276	1501.824386
37.503552	10.973087	7.398968	28.296175	29.195041	1500.753763
37.505829	10.960282	7.438502	28.299069	29.183225	1500.727036
37.508116	10.960465	7.427954	28.302595	29.215033	1500.485354
37.510406	11.207522	7.379201	28.296785	29.185645	1498.300282
37.512688	13.088719	7.217744	28.297709	29.194970	1500.630193
37.514969	13.287083	6.993068	28.298009	29.182744	1500.700913
37.517247	12.110702	7.141163	28.295427	29.189177	1500.400772
37.519528	10.814389	7.408472	28.298911	29.212503	1500.471334
37.521815	10.805344	7.459272	28.311859	29.245391	1499.598190
37.524100	10.879163	7.429283	28.306618	29.201638	1499.769651
37.526378	10.890874	7.438239	28.297213	29.191179	1500.635258
37.528659	10.710294	7.468005	28.296599	29.195539	1499.735091
37.530945	13.584368	6.985340	28.296985	29.207983	1499.424375
37.533227	10.613514	7.468279	28.302650	29.185465	1500.078764
37.535509	10.634378	7.448249	28.300341	29.201250	1499.485269
37.537786	10.590937	7.429019	28.296864	29.193291	1500.520579
37.540058	10.709547	7.457457	28.294212	29.183100	1499.380507
37.542345	10.735388	7.418482	28.293699	29.190975	1498.733455
37.544630	12.524871	7.064256	28.294484	29.201457	1499.840050
37.546917	10.939521	7.418999	28.294739	29.180813	1501.253636
37.549203	13.568709	6.876383	28.304582	29.222688	1500.142524
37.551480	12.301167	7.149356	28.302736	29.207267	1500.575056
37.553757	10.664583	7.408187	28.298828	29.186128	1500.167340
37.556044	10.696687	7.450094	28.291762	29.181363	1500.116781
37.558325	11.004675	7.361258	28.295902	29.196475	1499.344472
37.560594	13.918673	6.850316	28.303030	29.194665	1500.784130
37.562875	10.772301	7.439546	28.306382	29.209775	1500.139937
37.565157	10.607831	7.438239	28.303398	29.194590	1498.929591
37.567438	11.106409	7.350458	28.296284	29.196321	1500.993535
37.569720	10.801096	7.359708	28.292536	29.195152	1499.764808
37.572011	13.738005	6.992988	28.293276	29.199121	1499.109804
37.574292	13.003090	7.115113	28.295115	29.189027	1501.147540
