0.000000	1.587302	0.617284	2.532089	2.527473	68.649886
0.002529	11.763758	6.911326	26.017304	27.293411	1501.269727
0.004784	14.114097	6.516610	26.807469	27.561704	1499.467676
0.007022	13.369921	6.506085	27.263991	27.961835	1499.672646
0.009268	14.337293	6.432996	27.517668	28.031625	1500.579643
0.011519	13.813224	6.500464	27.706313	28.261081	1502.803985
0.013765	13.898733	6.516954	27.818718	28.342055	1499.920469
0.016006	14.495724	6.418221	27.874976	28.319612	1500.342401
0.018257	15.186427	6.485070	27.925830	28.370116	1500.794964
0.020503	14.743352	6.585195	27.970849	28.429703	1500.366905
0.022753	15.443827	6.530501	27.992851	28.459461	1501.029636
0.025004	15.919701	6.423684	28.009184	28.457182	1500.216062
0.027255	14.111891	6.740192	28.037269	28.517193	1501.222160
0.029510	15.161810	6.577788	28.047048	28.498059	1500.172079
0.031761	15.200584	6.559833	28.085180	28.523041	1501.166270
0.034012	14.381630	6.786868	28.099704	28.564917	1499.578379
0.036266	15.274633	6.714078	28.117123	28.536312	1499.322757
0.038513	13.676490	6.991052	28.124272	28.533759	1500.861231
0.040758	12.630610	7.218399	28.145629	28.581907	1501.551233
0.043005	12.358737	7.292961	28.158721	28.587365	1500.157348
0.045242	12.316718	7.361298	28.174509	28.620602	1500.226400
0.047489	11.734825	7.349266	28.177052	28.626155	1499.797252
0.049734	11.222213	7.454982	28.186491	28.616129	1499.232038
0.051985	11.596560	7.508452	28.204882	28.634817	1500.867348
0.054232	10.725888	7.636163	28.220495	28.676244	1499.569668
0.056474	11.163491	7.481475	28.218182	28.672798	1500.730270
0.058714	13.388946	7.305030	28.224165	28.663879	1500.461238
0.060961	10.905885	7.609900	28.231269	28.655291	1500.672117
0.063216	16.062351	6.965718	28.235682	28.677989	1498.807126
0.065463	12.494191	7.317567	28.253426	28.712183	1500.532787
0.067713	10.702731	7.570304	28.261811	28.696505	1498.929495
0.069951	10.876288	7.447146	28.261631	28.693653	1499.554489
0.072196	15.520896	7.138678	28.264871	28.685113	1498.633371
0.074443	14.202510	7.277942	28.272059	28.662865	1498.779592
0.076684	11.618144	7.364831	28.277100	28.697511	1501.350103
0.078940	9.803854	7.830296	28.287323	28.734728	1499.261943
0.081182	12.634843	7.312857	28.298104	28.713819	1501.116884
0.083428	13.990051	7.169802	28.298853	28.736775	1500.356216
0.085679	10.462044	7.607387	28.294566	28.707868	1499.252303
0.087933	10.011432	7.760721	28.288516	28.708326	1499.665439
0.090189	10.811542	7.486140	28.298492	28.691545	1500.024703
0.092443	13.381256	7.233351	28.308869	28.727493	1499.707653
0.094690	13.029781	7.343909	28.301291	28.702486	1499.419805
0.096945	13.562752	7.293564	28.310263	28.715962	1499.653789
0.099200	12.297140	7.313508	28.311745	28.722971	1499.888049
0.101456	11.208585	7.483152	28.312673	28.721014	1499.224552
0.103715	10.334421	7.648845	28.310725	28.719305	1499.755381
0.105970	10.776415	7.412713	28.317822	28.739690	1500.427076
0.108221	11.075948	7.462235	28.318383	28.713375	1500.686714
0.110472	11.513078	7.324059	28.317218	28.709526	1500.232324
0.112718	11.121697	7.482446	28.315031	28.723148	1500.862541
0.114969	9.679378	7.524132	28.314375	28.718716	1500.154981
0.117210	11.040548	7.421734	28.314564	28.734675	1498.972352
0.119457	12.552742	7.207218	28.323060	28.712978	1498.175770
0.121707	10.721930	7.358446	28.323065	28.705685	1500.349374
0.123949	10.508389	7.419580	28.327541	28.698653	1500.889137
0.126200	10.564925	7.407674	28.328736	28.732946	1500.129500
0.128455	10.517902	7.487831	28.322170	28.689443	1499.650822
0.130706	9.862132	7.515681	28.321315	28.701530	1500.407544
0.132961	10.816277	7.341675	28.325590	28.734398	1499.182857
