1.077199999999999963e-01	8.746279438723887634e-02	1.341898073564304350e-01	0.000000000000000000e+00
1.100020000000000026e-01	1.718264416831327690e-01	1.341895263387498094e-01	0.000000000000000000e+00
1.122920000000000029e-01	1.247417323294900543e-01	1.341892354221755068e-01	0.000000000000000000e+00
1.145739999999999953e-01	9.788516839703668981e-02	1.341889403473247588e-01	0.000000000000000000e+00
1.168649999999999967e-01	1.027824153474002078e-01	1.341886504095508303e-01	0.000000000000000000e+00
1.191559999999999980e-01	1.020034570990009520e-01	1.341883578904402574e-01	0.000000000000000000e+00
1.214449999999999974e-01	1.317354177283460159e-01	1.341880625153343554e-01	0.000000000000000000e+00
1.237369999999999998e-01	9.818665362050445211e-02	1.341877573098610443e-01	0.000000000000000000e+00
1.260219999999999951e-01	1.561938286316469637e-01	1.341874476843292752e-01	0.000000000000000000e+00
1.283169999999999866e-01	1.030391670165815010e-01	1.341871351532569479e-01	0.000000000000000000e+00
1.306120000000000059e-01	1.003029574235709820e-01	1.341868161209161248e-01	0.000000000000000000e+00
1.329039999999999944e-01	9.788516839703668981e-02	1.341865021005177738e-01	0.000000000000000000e+00
1.351940000000000086e-01	9.548076511461214833e-02	1.341861873953751061e-01	0.000000000000000000e+00
1.374940000000000051e-01	9.818665362050445211e-02	1.341858800445971944e-01	0.000000000000000000e+00
1.397839999999999916e-01	9.548076511461214833e-02	1.341855789146795819e-01	0.000000000000000000e+00
1.420710000000000028e-01	9.011903325848355517e-02	1.341852785041602603e-01	0.000000000000000000e+00
1.443659999999999943e-01	1.297299884585643437e-01	1.341849739108533501e-01	0.000000000000000000e+00
1.466520000000000046e-01	9.788516839703668981e-02	1.341846679254102559e-01	0.000000000000000000e+00
1.489469999999999961e-01	1.114149307256113719e-01	1.341843636181157540e-01	0.000000000000000000e+00
1.512419999999999876e-01	1.027824153474002078e-01	1.341840573764704059e-01	0.000000000000000000e+00
1.535279999999999978e-01	1.021732327597201367e-01	1.341837458516167425e-01	0.000000000000000000e+00
1.558170000000000111e-01	9.279163141373972246e-02	1.341834266786603169e-01	0.000000000000000000e+00
1.581049999999999955e-01	9.788516839703668981e-02	1.341831039268892301e-01	0.000000000000000000e+00
1.603999999999999870e-01	1.244954635046543190e-01	1.341827830507109631e-01	0.000000000000000000e+00
1.626950000000000063e-01	1.204265956083671735e-01	1.341824527714611526e-01	0.000000000000000000e+00
1.649899999999999978e-01	1.196907819553271884e-01	1.341821105512411572e-01	0.000000000000000000e+00
1.672849999999999893e-01	1.027824153474002078e-01	1.341817660122985589e-01	0.000000000000000000e+00
1.695889999999999898e-01	9.788516839703668981e-02	1.341814208166555444e-01	0.000000000000000000e+00
1.718840000000000090e-01	1.006061396969630817e-01	1.341810745830938900e-01	0.000000000000000000e+00
1.741880000000000095e-01	9.818665362050445211e-02	1.341807233738309679e-01	0.000000000000000000e+00
1.764870000000000050e-01	9.518115182103029093e-02	1.341803733559541745e-01	0.000000000000000000e+00
1.787739999999999885e-01	1.006061396969630817e-01	1.341800154454807770e-01	0.000000000000000000e+00
1.810690000000000077e-01	9.548076511461214833e-02	1.341796566467527152e-01	0.000000000000000000e+00
1.833720000000000072e-01	1.165829293875641770e-01	1.341793003176714183e-01	0.000000000000000000e+00
1.856679999999999997e-01	1.030391670165815010e-01	1.341789193488729937e-01	0.000000000000000000e+00
1.879659999999999942e-01	9.548076511461214833e-02	1.341785440641526106e-01	0.000000000000000000e+00
1.902659999999999907e-01	9.548076511461214833e-02	1.341781712612019062e-01	0.000000000000000000e+00
1.925570000000000059e-01	1.196907819553271884e-01	1.341777969148870986e-01	0.000000000000000000e+00
1.948550000000000004e-01	1.027342820706676763e-01	1.341774285423023017e-01	0.000000000000000000e+00
1.971559999999999979e-01	9.518115182103029093e-02	1.341770518805999179e-01	0.000000000000000000e+00
1.994509999999999894e-01	1.000478178224578907e-01	1.341766745162069063e-01	0.000000000000000000e+00
2.017460000000000087e-01	1.006061396969630817e-01	1.341762947470570011e-01	0.000000000000000000e+00
2.040410000000000001e-01	1.027342820706676763e-01	1.341759047695053608e-01	0.000000000000000000e+00
2.063359999999999916e-01	1.386202015310202540e-01	1.341755041541093652e-01	0.000000000000000000e+00
2.086270000000000069e-01	1.705468817773662937e-01	1.341751021388786491e-01	0.000000000000000000e+00
2.109119999999999884e-01	9.011903325848355517e-02	1.341746966362634408e-01	0.000000000000000000e+00
2.132030000000000036e-01	9.927375795479199960e-02	1.341742873935075353e-01	0.000000000000000000e+00
2.154979999999999951e-01	1.006061396969630817e-01	1.341738654386273322e-01	0.000000000000000000e+00
2.177890000000000104e-01	9.279163141373972246e-02	1.341734463134501010e-01	0.000000000000000000e+00
2.200749999999999929e-01	9.011903325848355517e-02	1.341730331849608771e-01	0.000000000000000000e+00
2.223610000000000031e-01	1.094165472209391449e-01	1.341726285651931028e-01	0.000000000000000000e+00
2.246479999999999866e-01	1.118995795376253183e-01	1.341722189311908009e-01	0.000000000000000000e+00
2.269380000000000008e-01	9.279163141373972246e-02	1.341718072867876810e-01	0.000000000000000000e+00
2.292240000000000111e-01	1.103365266176245252e-01	1.341713858936337822e-01	0.000000000000000000e+00
2.315149999999999986e-01	9.548076511461214833e-02	1.341709513776301044e-01	0.000000000000000000e+00
2.338149999999999951e-01	9.818665362050445211e-02	1.341705183241829746e-01	0.000000000000000000e+00
2.361050000000000093e-01	1.024777105307329711e-01	1.341700757497196195e-01	0.000000000000000000e+00
2.383909999999999918e-01	9.733034466015751118e-02	1.341696294203549578e-01	0.000000000000000000e+00
2.406820000000000070e-01	1.006061396969630817e-01	1.341691822909384380e-01	0.000000000000000000e+00
2.429759999999999975e-01	9.518115182103029093e-02	1.341687268852971293e-01	0.000000000000000000e+00
2.452719999999999900e-01	2.280699328423745065e-01	1.341682532848255949e-01	0.000000000000000000e+00
2.475269999999999970e-01	1.010396056024573108e-01	1.341677788762405399e-01	0.000000000000000000e+00
2.497769999999999990e-01	9.788516839703668981e-02	1.341673020180078335e-01	0.000000000000000000e+00
2.520370000000000110e-01	1.006061396969630817e-01	1.341668113058520628e-01	0.000000000000000000e+00
2.542829999999999813e-01	1.192443729040066902e-01	1.341663120169721835e-01	0.000000000000000000e+00
2.565239999999999743e-01	1.251118147168005512e-01	1.341658142372918749e-01	0.000000000000000000e+00
2.587749999999999773e-01	1.196172956375219643e-01	1.341653097886104096e-01	0.000000000000000000e+00
2.610250000000000070e-01	1.122505969411003723e-01	1.341647985810551225e-01	0.000000000000000000e+00
2.632939999999999725e-01	1.072946668537727299e-01	1.341642843181961309e-01	0.000000000000000000e+00
2.655580000000000163e-01	1.479548655228325460e-01	1.341637804194423522e-01	0.000000000000000000e+00
2.678079999999999905e-01	1.052276997853681811e-01	1.341632640738470994e-01	0.000000000000000000e+00
2.700540000000000163e-01	1.024777105307329711e-01	1.341627432451605317e-01	0.000000000000000000e+00
2.723229999999999817e-01	9.818665362050445211e-02	1.341622210390266690e-01	0.000000000000000000e+00
2.745779999999999887e-01	9.788516839703668981e-02	1.341616906973196743e-01	0.000000000000000000e+00
2.768329999999999957e-01	9.279163141373972246e-02	1.341611554545635854e-01	0.000000000000000000e+00
2.790830000000000255e-01	9.518115182103029093e-02	1.341606112369617965e-01	0.000000000000000000e+00
2.813249999999999917e-01	9.548076511461214833e-02	1.341600372044810530e-01	0.000000000000000000e+00
2.835759999999999947e-01	9.733034466015751118e-02	1.341594578162146056e-01	0.000000000000000000e+00
2.858260000000000245e-01	9.548076511461214833e-02	1.341588812081183357e-01	0.000000000000000000e+00
2.880809999999999760e-01	9.279163141373972246e-02	1.341582959766850214e-01	0.000000000000000000e+00
2.903359999999999830e-01	9.818665362050445211e-02	1.341577072709992935e-01	0.000000000000000000e+00
2.925909999999999900e-01	9.548076511461214833e-02	1.341570988497222394e-01	0.000000000000000000e+00
2.948459999999999970e-01	1.171629328596726222e-01	1.341564849909513690e-01	0.000000000000000000e+00
2.971010000000000040e-01	9.818665362050445211e-02	1.341558658541068816e-01	0.000000000000000000e+00
2.993600000000000150e-01	1.030391670165815010e-01	1.341552473148411584e-01	0.000000000000000000e+00
3.016199999999999992e-01	1.030391670165815010e-01	1.341546310727823876e-01	0.000000000000000000e+00
3.038750000000000062e-01	1.027342820706676763e-01	1.341540111755380460e-01	0.000000000000000000e+00
3.061340000000000172e-01	1.336995702859957724e-01	1.341533885966559037e-01	0.000000000000000000e+00
3.083940000000000015e-01	1.356085876027004478e-01	1.341527633797737207e-01	0.000000000000000000e+00
3.106530000000000125e-01	1.006061396969630817e-01	1.341521391177555311e-01	0.000000000000000000e+00
3.129170000000000007e-01	1.003029574235709820e-01	1.341514999300493227e-01	0.000000000000000000e+00
3.151809999999999889e-01	1.115884264445183849e-01	1.341508619112109224e-01	0.000000000000000000e+00
3.174359999999999959e-01	1.020034570990009520e-01	1.341502081481207032e-01	0.000000000000000000e+00
3.196959999999999802e-01	9.788516839703668981e-02	1.341495434026112044e-01	0.000000000000000000e+00
3.219540000000000179e-01	1.000478178224578907e-01	1.341488739949219799e-01	0.000000000000000000e+00
3.242149999999999754e-01	9.818665362050445211e-02	1.341481950213388730e-01	0.000000000000000000e+00
3.264699999999999824e-01	1.111041108538383948e-01	1.341475123496458088e-01	0.000000000000000000e+00
3.287329999999999974e-01	9.818665362050445211e-02	1.341468321537177821e-01	0.000000000000000000e+00
3.309880000000000044e-01	1.000478178224578907e-01	1.341461423195670355e-01	0.000000000000000000e+00
3.332519999999999927e-01	1.065387385651897778e-01	1.341454512515476150e-01	0.000000000000000000e+00
3.355069999999999997e-01	1.157765606858325164e-01	1.341447498924942527e-01	0.000000000000000000e+00
3.377580000000000027e-01	1.109135381382742730e-01	1.341440367240383791e-01	0.000000000000000000e+00
3.400130000000000097e-01	1.020034570990009520e-01	1.341433175642048892e-01	0.000000000000000000e+00
3.422769999999999979e-01	1.726652844112169238e-01	1.341425935564602434e-01	0.000000000000000000e+00
3.445320000000000049e-01	1.003029574235709820e-01	1.341418681155182591e-01	0.000000000000000000e+00
3.467870000000000119e-01	9.818665362050445211e-02	1.341411368350661770e-01	0.000000000000000000e+00
3.490420000000000189e-01	1.207786682956737689e-01	1.341404030028157668e-01	0.000000000000000000e+00
3.512970000000000259e-01	1.311284676794224890e-01	1.341396615126398684e-01	0.000000000000000000e+00
3.535429999999999962e-01	2.276885745628451363e-01	1.341389100459270123e-01	0.000000000000000000e+00
3.557980000000000032e-01	2.158077463384395767e-01	1.341381460180459395e-01	0.000000000000000000e+00
3.580579999999999874e-01	2.224616265191509956e-01	1.341373612967924345e-01	0.000000000000000000e+00
3.603129999999999944e-01	2.206028209221893854e-01	1.341365764958530882e-01	0.000000000000000000e+00
3.625680000000000014e-01	2.200017361579999498e-01	1.341357682973404186e-01	0.000000000000000000e+00
3.648319999999999896e-01	2.323757193333627624e-01	1.341349582158586351e-01	0.000000000000000000e+00
3.670869999999999966e-01	2.314997522817888453e-01	1.341341235566669565e-01	0.000000000000000000e+00
3.693509999999999849e-01	1.404169975745444832e-01	1.341332892681110778e-01	0.000000000000000000e+00
3.716229999999999811e-01	1.299259704583915487e-01	1.341324445305177859e-01	0.000000000000000000e+00
3.738830000000000209e-01	1.112242079059375249e-01	1.341315880911043146e-01	0.000000000000000000e+00
3.761379999999999724e-01	1.409327312918207398e-01	1.341307288156273758e-01	0.000000000000000000e+00
3.783929999999999794e-01	9.788516839703668981e-02	1.341298705635975974e-01	0.000000000000000000e+00
3.806519999999999904e-01	9.818665362050445211e-02	1.341289993702770023e-01	0.000000000000000000e+00
3.829199999999999826e-01	1.003029574235709820e-01	1.341281140913632153e-01	0.000000000000000000e+00
3.851800000000000224e-01	9.788516839703668981e-02	1.341272202120518398e-01	0.000000000000000000e+00
3.874349999999999739e-01	1.052276997853681811e-01	1.341263175845007760e-01	0.000000000000000000e+00
3.896939999999999849e-01	1.132309458888750148e-01	1.341254070386852792e-01	0.000000000000000000e+00
3.919540000000000246e-01	9.279163141373972246e-02	1.341244937709108465e-01	0.000000000000000000e+00
3.942089999999999761e-01	9.279163141373972246e-02	1.341235758254279431e-01	0.000000000000000000e+00
3.964639999999999831e-01	9.548076511461214833e-02	1.341226532244177982e-01	0.000000000000000000e+00
3.987189999999999901e-01	9.279163141373972246e-02	1.341217225096943411e-01	0.000000000000000000e+00
4.009739999999999971e-01	9.818665362050445211e-02	1.341207795968498984e-01	0.000000000000000000e+00
4.032290000000000041e-01	9.818665362050445211e-02	1.341198293236728623e-01	0.000000000000000000e+00
4.054840000000000111e-01	9.548076511461214833e-02	1.341188740770608290e-01	0.000000000000000000e+00
4.077390000000000181e-01	9.548076511461214833e-02	1.341179084528685839e-01	0.000000000000000000e+00
4.099990000000000023e-01	9.818665362050445211e-02	1.341169281540634250e-01	0.000000000000000000e+00
4.122489999999999766e-01	1.054859015970184416e-01	1.341159408409807741e-01	0.000000000000000000e+00
4.144999999999999796e-01	9.788516839703668981e-02	1.341149421297647693e-01	0.000000000000000000e+00
4.167589999999999906e-01	1.355140233376564418e-01	1.341139306498764783e-01	0.000000000000000000e+00
4.190189999999999748e-01	1.031698917820480232e-01	1.341129115979167175e-01	0.000000000000000000e+00
4.212699999999999778e-01	9.818665362050445211e-02	1.341118896606945943e-01	0.000000000000000000e+00
4.235249999999999848e-01	9.788516839703668981e-02	1.341108693087484371e-01	0.000000000000000000e+00
4.257750000000000146e-01	1.000478178224578907e-01	1.341098498811893469e-01	0.000000000000000000e+00
4.280249999999999888e-01	8.746279438723887634e-02	1.341088295357140137e-01	0.000000000000000000e+00
4.302849999999999731e-01	9.788516839703668981e-02	1.341078083378391128e-01	0.000000000000000000e+00
4.325430000000000108e-01	1.006061396969630817e-01	1.341067829446631610e-01	0.000000000000000000e+00
4.348040000000000238e-01	1.006061396969630817e-01	1.341057537461195770e-01	0.000000000000000000e+00
4.370589999999999753e-01	1.003029574235709820e-01	1.341047169233464120e-01	0.000000000000000000e+00
4.393139999999999823e-01	8.746279438723887634e-02	1.341036751055970644e-01	0.000000000000000000e+00
4.415689999999999893e-01	9.518115182103029093e-02	1.341026283473894520e-01	0.000000000000000000e+00
4.438190000000000190e-01	1.334078004796517558e-01	1.341015690743167232e-01	0.000000000000000000e+00
4.460700000000000220e-01	9.818665362050445211e-02	1.341005016304145647e-01	0.000000000000000000e+00
4.483249999999999735e-01	9.548076511461214833e-02	1.340994237928259392e-01	0.000000000000000000e+00
4.505790000000000073e-01	1.072068574072859853e-01	1.340983332648875981e-01	0.000000000000000000e+00
4.528389999999999915e-01	1.020034570990009520e-01	1.340972357884604449e-01	0.000000000000000000e+00
4.550899999999999945e-01	1.086256094406743977e-01	1.340961303734795607e-01	0.000000000000000000e+00
4.573409999999999975e-01	1.003029574235709820e-01	1.340950269309190701e-01	0.000000000000000000e+00
4.596049999999999858e-01	1.000478178224578907e-01	1.340939207535544742e-01	0.000000000000000000e+00
4.618550000000000155e-01	9.818665362050445211e-02	1.340928174330211775e-01	0.000000000000000000e+00
4.641089999999999938e-01	1.149739655862053872e-01	1.340917036427351494e-01	0.000000000000000000e+00
4.663649999999999740e-01	1.003029574235709820e-01	1.340905951016851394e-01	0.000000000000000000e+00
4.686250000000000138e-01	1.213048742732124180e-01	1.340894900335117268e-01	0.000000000000000000e+00
4.708800000000000208e-01	1.076868303344179767e-01	1.340883815681513380e-01	0.000000000000000000e+00
4.731299999999999950e-01	9.788516839703668981e-02	1.340872806448074051e-01	0.000000000000000000e+00
4.753720000000000168e-01	1.192443729040066902e-01	1.340861709221476683e-01	0.000000000000000000e+00
4.776230000000000198e-01	1.052276997853681811e-01	1.340850620379719915e-01	0.000000000000000000e+00
4.798870000000000080e-01	9.548076511461214833e-02	1.340839493389563153e-01	0.000000000000000000e+00
4.821420000000000150e-01	9.788516839703668981e-02	1.340828375364052916e-01	0.000000000000000000e+00
4.843830000000000080e-01	1.162254435963831073e-01	1.340817345567049401e-01	0.000000000000000000e+00
4.866340000000000110e-01	1.044443472253537980e-01	1.340806368483115629e-01	0.000000000000000000e+00
4.888890000000000180e-01	1.003029574235709820e-01	1.340795408515981779e-01	0.000000000000000000e+00
4.911340000000000150e-01	9.548076511461214833e-02	1.340784456912225420e-01	0.000000000000000000e+00
4.933949999999999725e-01	1.052276997853681811e-01	1.340773458300079934e-01	0.000000000000000000e+00
4.956499999999999795e-01	9.818665362050445211e-02	1.340762468756384607e-01	0.000000000000000000e+00
4.979049999999999865e-01	1.063325816437053067e-01	1.340751487388085195e-01	0.000000000000000000e+00
5.001550000000000162e-01	1.054859015970184416e-01	1.340740519627538763e-01	0.000000000000000000e+00
5.024140000000000272e-01	1.000478178224578907e-01	1.340729589468633021e-01	0.000000000000000000e+00
5.046739999999999560e-01	1.020034570990009520e-01	1.340718650354433550e-01	0.000000000000000000e+00
5.069289999999999630e-01	1.096772522350833723e-01	1.340707589739972561e-01	0.000000000000000000e+00
5.091830000000000522e-01	1.111751436110341995e-01	1.340696490673345675e-01	0.000000000000000000e+00
5.114440000000000097e-01	1.000478178224578907e-01	1.340685376605431078e-01	0.000000000000000000e+00
5.136990000000000167e-01	1.006061396969630817e-01	1.340674232853768522e-01	0.000000000000000000e+00
5.159489999999999910e-01	9.279163141373972246e-02	1.340663138977286617e-01	0.000000000000000000e+00
5.181999999999999940e-01	1.745140850962239309e-01	1.340652120626433241e-01	0.000000000000000000e+00
5.204550000000000010e-01	9.548076511461214833e-02	1.340641078400058861e-01	0.000000000000000000e+00
5.227129999999999832e-01	1.268592646764036824e-01	1.340630031620197449e-01	0.000000000000000000e+00
5.249679999999999902e-01	1.241077781955755716e-01	1.340618988727969307e-01	0.000000000000000000e+00
5.272229999999999972e-01	1.006061396969630817e-01	1.340607992331251386e-01	0.000000000000000000e+00
5.294830000000000370e-01	1.006061396969630817e-01	1.340596874526104876e-01	0.000000000000000000e+00
5.317380000000000440e-01	9.011903325848355517e-02	1.340585713112915633e-01	0.000000000000000000e+00
5.339939999999999687e-01	1.081708834897313759e-01	1.340574508327905812e-01	0.000000000000000000e+00
5.362569999999999837e-01	9.788516839703668981e-02	1.340563330997910640e-01	0.000000000000000000e+00
5.385130000000000194e-01	9.548076511461214833e-02	1.340552084154573442e-01	0.000000000000000000e+00
5.407629999999999937e-01	9.818665362050445211e-02	1.340540619255838062e-01	0.000000000000000000e+00
5.430139999999999967e-01	1.046634221515755775e-01	1.340529097591298680e-01	0.000000000000000000e+00
5.452639999999999709e-01	9.818665362050445211e-02	1.340517443645633522e-01	0.000000000000000000e+00
5.475149999999999739e-01	1.006061396969630817e-01	1.340505744746247896e-01	0.000000000000000000e+00
5.497790000000000177e-01	1.152588863877817282e-01	1.340493966079549515e-01	0.000000000000000000e+00
5.520329999999999959e-01	9.818665362050445211e-02	1.340482031772292915e-01	0.000000000000000000e+00
5.542839999999999989e-01	1.030391670165815010e-01	1.340470130788800340e-01	0.000000000000000000e+00
5.565350000000000019e-01	9.548076511461214833e-02	1.340458141821863902e-01	0.000000000000000000e+00
5.587929999999999842e-01	1.544480601881515758e-01	1.340446041527224574e-01	0.000000000000000000e+00
5.610479999999999912e-01	1.000478178224578907e-01	1.340433994230642578e-01	0.000000000000000000e+00
5.633080000000000309e-01	1.098989698333412979e-01	1.340421955824006861e-01	0.000000000000000000e+00
5.655679999999999596e-01	9.818665362050445211e-02	1.340409937210725322e-01	0.000000000000000000e+00
5.678189999999999626e-01	1.085378163162634968e-01	1.340397894952157221e-01	0.000000000000000000e+00
5.700779999999999736e-01	9.818665362050445211e-02	1.340385820700921160e-01	0.000000000000000000e+00
5.723289999999999766e-01	1.081708834897313759e-01	1.340373818449707155e-01	0.000000000000000000e+00
5.745839999999999836e-01	1.047504354678786276e-01	1.340361734047719744e-01	0.000000000000000000e+00
5.768480000000000274e-01	1.006061396969630817e-01	1.340349576727694614e-01	0.000000000000000000e+00
5.791030000000000344e-01	9.818665362050445211e-02	1.340337417410218668e-01	0.000000000000000000e+00
5.813570000000000126e-01	1.024777105307329711e-01	1.340325239030777382e-01	0.000000000000000000e+00
5.836209999999999454e-01	1.072068574072859853e-01	1.340313012714763607e-01	0.000000000000000000e+00
5.858759999999999524e-01	1.081708834897313759e-01	1.340300759476409365e-01	0.000000000000000000e+00
5.881399999999999961e-01	1.037804615061129754e-01	1.340288416280765449e-01	0.000000000000000000e+00
5.903990000000000071e-01	1.006061396969630817e-01	1.340275935117994921e-01	0.000000000000000000e+00
5.926449999999999774e-01	2.095177259045367946e-01	1.340263474261045584e-01	0.000000000000000000e+00
5.949050000000000171e-01	1.047504354678786276e-01	1.340251085786824115e-01	0.000000000000000000e+00
5.971600000000000241e-01	1.118995795376253183e-01	1.340238622218305753e-01	0.000000000000000000e+00
5.994150000000000311e-01	1.324275309615719487e-01	1.340225934902239124e-01	0.000000000000000000e+00
6.016700000000000381e-01	1.314985250855302823e-01	1.340213212476222548e-01	0.000000000000000000e+00
6.039250000000000451e-01	1.139809272023416947e-01	1.340200436433167108e-01	0.000000000000000000e+00
6.061849999999999739e-01	1.164902694254823234e-01	1.340187675370862475e-01	0.000000000000000000e+00
6.084399999999999809e-01	1.079464987624944722e-01	1.340174952785288809e-01	0.000000000000000000e+00
6.106949999999999878e-01	1.079464987624944722e-01	1.340162162986638095e-01	0.000000000000000000e+00
6.129499999999999948e-01	1.054859015970184416e-01	1.340149307763874031e-01	0.000000000000000000e+00
6.152050000000000018e-01	1.003029574235709820e-01	1.340136405049448809e-01	0.000000000000000000e+00
6.174690000000000456e-01	1.164044892481598398e-01	1.340123476229543864e-01	0.000000000000000000e+00
6.197279999999999456e-01	1.079464987624944722e-01	1.340110606304013297e-01	0.000000000000000000e+00
6.219869999999999566e-01	1.006061396969630817e-01	1.340097753819088355e-01	0.000000000000000000e+00
6.242469999999999963e-01	1.196172956375219643e-01	1.340084887161854810e-01	0.000000000000000000e+00
6.265110000000000401e-01	9.788516839703668981e-02	1.340071961244888310e-01	0.000000000000000000e+00
6.287749999999999728e-01	1.062313877852499588e-01	1.340058947375675213e-01	0.000000000000000000e+00
6.310390000000000166e-01	1.006061396969630817e-01	1.340045910301291554e-01	0.000000000000000000e+00
6.332940000000000236e-01	1.351371730238306312e-01	1.340032820836552785e-01	0.000000000000000000e+00
6.355579999999999563e-01	1.079464987624944722e-01	1.340019636618553500e-01	0.000000000000000000e+00
6.378129999999999633e-01	9.818665362050445211e-02	1.340006412790306634e-01	0.000000000000000000e+00
6.400679999999999703e-01	1.076868303344179767e-01	1.339993138947752904e-01	0.000000000000000000e+00
6.423320000000000141e-01	1.076868303344179767e-01	1.339979819666721750e-01	0.000000000000000000e+00
6.445959999999999468e-01	1.126472632634293314e-01	1.339966459098382856e-01	0.000000000000000000e+00
6.468509999999999538e-01	1.027342820706676763e-01	1.339953097005167904e-01	0.000000000000000000e+00
6.491059999999999608e-01	1.224764101992933674e-01	1.339939632724166385e-01	0.000000000000000000e+00
6.513609999999999678e-01	1.204265956083671735e-01	1.339925997258139545e-01	0.000000000000000000e+00
6.536149999999999460e-01	1.006061396969630817e-01	1.339912368001963117e-01	0.000000000000000000e+00
6.558749999999999858e-01	1.049212886006150453e-01	1.339898648071008169e-01	0.000000000000000000e+00
6.581390000000000295e-01	1.030391670165815010e-01	1.339884926004435983e-01	0.000000000000000000e+00
6.604029999999999623e-01	1.199323425497519635e-01	1.339871090796010134e-01	0.000000000000000000e+00
6.626670000000000060e-01	1.030391670165815010e-01	1.339857230563068491e-01	0.000000000000000000e+00
6.649220000000000130e-01	1.030391670165815010e-01	1.339843292756438542e-01	0.000000000000000000e+00
6.671799999999999953e-01	1.054859015970184416e-01	1.339829278097889875e-01	0.000000000000000000e+00
6.694409999999999528e-01	1.006061396969630817e-01	1.339815240400604457e-01	0.000000000000000000e+00
6.717049999999999965e-01	1.030391670165815010e-01	1.339801222435831607e-01	0.000000000000000000e+00
6.739629999999999788e-01	1.030391670165815010e-01	1.339787094677112045e-01	0.000000000000000000e+00
6.762320000000000553e-01	1.024777105307329711e-01	1.339772955162837897e-01	0.000000000000000000e+00
6.784919999999999840e-01	1.137175440159366446e-01	1.339758818284828845e-01	0.000000000000000000e+00
6.807459999999999622e-01	1.217844018654259119e-01	1.339744587316205882e-01	0.000000000000000000e+00
6.830009999999999692e-01	1.823987601311740092e-01	1.339730360254218766e-01	0.000000000000000000e+00
